CounDist,BoroCD,AssemDist,the_geom,CongDist,StSenDist,SHELTER_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,AssetID,BoroCode,BoroName,Street,SegmentID,PhysicalID,NODEID,neighborhood,neighborhood_group
37,305,54,POINT (-73.90005799999994 40.677152000000035),7,18,BR02132,JAMAICA AV,BROADWAY,-73.900058,40.677152,123,3,Brooklyn,BROADWAY,262397.0,148548,0,Cypress Hills,Brooklyn
37,304,53,POINT (-73.92379399999999 40.69977300000005),7,18,BR02136,DEKALB AV,WILSON AV,-73.923794,40.699773,124,3,Brooklyn,DEKALB AVENUE,44876.0,72936,27750,Bushwick,Brooklyn
37,304,53,POINT (-73.91967699999998 40.703963000000044),7,18,BR02137,DEKALB AV,WYCKOFF AV,-73.91967700000001,40.703963,125,3,Brooklyn,DEKALB AVENUE,45028.0,72934,0,Bushwick,Brooklyn
48,315,45,POINT (-73.96092299999998 40.59825600000005),11,17,BR02140,AV U,CONEY ISLAND AV,-73.960923,40.598256,126,3,Brooklyn,AVENUE U,25817.0,45343,0,Sheepshead Bay,Brooklyn
48,315,45,POINT (-73.96054999999996 40.59188700000004),11,17,BR02141,Coney Island Av,AV X,-73.96055,40.591887,127,3,Brooklyn,CONEY ISLAND AVENUE,25791.0,39290,0,Sheepshead Bay,Brooklyn
48,315,41,POINT (-73.94314399999996 40.60763600000007),9,19,BR02142,NOSTRAND AV,AV R,-73.94314399999999,40.607636,128,3,Brooklyn,NOSTRAND AVENUE,127446.0,44466,75162,Sheepshead Bay,Brooklyn
42,305,60,POINT (-73.89834499999995 40.668983000000026),8,19,BR02143,SUTTER AV,ALABAMA AV,-73.89834499999999,40.668983000000004,129,3,Brooklyn,SUTTER AVENUE,9002676.0,71456,9005417,East New York,Brooklyn
41,316,55,POINT (-73.91116699999998 40.669696000000044),9,20,BR02144,PITKIN AV,ROCKAWAY AV,-73.911167,40.669696,130,3,Brooklyn,PITKIN AVENUE,43865.0,70642,0,Brownsville,Brooklyn
42,316,55,POINT (-73.90893799999998 40.66225600000007),9,19,BR02146,ROCKAWAY AV,LIVONIA AV,-73.908938,40.662256,131,3,Brooklyn,ROCKAWAY AVENUE,43976.0,70584,0,Brownsville,Brooklyn
34,304,53,POINT (-73.92578899999995 40.697734000000025),7,18,BR02147,DEKALB AV,MYRTLE AV,-73.925789,40.697734000000004,132,3,Brooklyn,DEKALB AVENUE,44695.0,72939,0,Bushwick,Brooklyn
41,316,55,POINT (-73.90934099999998 40.66383300000007),9,20,BR02148,ROCKAWAY AV,DUMONT AV,-73.909341,40.663833000000004,133,3,Brooklyn,ROCKAWAY AVENUE,9006851.0,70583,0,Brownsville,Brooklyn
41,316,55,POINT (-73.92278899999997 40.666795000000036),9,20,BR02149,RALPH AV,EAST NEW YORK AV,-73.922789,40.666795,134,3,Brooklyn,RALPH AVENUE,9002595.0,68874,0,Brownsville,Brooklyn
41,316,55,POINT (-73.91628399999996 40.66984300000007),9,20,BR02150,East New York Av,STRAUSS ST,-73.91628399999999,40.669843,135,3,Brooklyn,EAST NEW YORK AVENUE,9002533.0,71999,9004459,Brownsville,Brooklyn
41,316,55,POINT (-73.92291599999999 40.666923000000054),9,20,BR02151,East New York Av,RALPH AV,-73.922916,40.666923,136,3,Brooklyn,EAST NEW YORK AVENUE,9002593.0,68913,9003833,Brownsville,Brooklyn
41,316,55,POINT (-73.91108399999996 40.67600900000008),8,25,BR02153,ROCKAWAY AV,ATLANTIC AV,-73.911084,40.676009,137,3,Brooklyn,ROCKAWAY AVENUE,167626.0,70565,0,Crown Heights,Brooklyn
47,315,45,POINT (-73.97403299999996 40.590411000000074),11,22,BR02154,SHELL RD,AV X,-73.97403299999999,40.590410999999996,138,3,Brooklyn,MC DONALD AVENUE,25163.0,61681,0,Gravesend,Brooklyn
33,302,52,POINT (-73.97871599999996 40.68443800000006),8,25,BR02156,Atlantic Av,4 AV,-73.978716,40.684438,139,3,Brooklyn,ATLANTIC AVENUE,22924.0,43136,0,Boerum Hill,Brooklyn
36,303,56,POINT (-73.93547499999994 40.683520000000044),8,25,BR02157,HALSEY ST,LEWIS AV,-73.935475,40.68352,140,3,Brooklyn,HALSEY STREET,43127.0,79553,0,Bedford-Stuyvesant,Brooklyn
42,316,60,POINT (-73.89944999999994 40.65909300000004),8,19,BR02158,NEW LOTS AV,VAN SINDEREN AV,-73.89945,40.659093,141,3,Brooklyn,NEW LOTS AVENUE,9009862.0,74155,9005366,Brownsville,Brooklyn
37,305,55,POINT (-73.89665499999995 40.67588800000004),7,18,BR0216,Atlantic Av,Pennsylvania Av,-73.89665500000001,40.675888,142,3,Brooklyn,ATLANTIC AVENUE,157881.0,43304,0,Cypress Hills,Brooklyn
42,305,60,POINT (-73.89295799999996 40.66197800000003),8,19,BR02161,NEW LOTS AV,Pennsylvania Av,-73.892958,40.661978000000005,143,3,Brooklyn,NEW LOTS AVENUE,231450.0,124652,29340,East New York,Brooklyn
42,305,60,POINT (-73.87421199999994 40.67234300000007),8,18,BR02162,SUTTER AV,FOUNTAIN AV,-73.874212,40.672343,144,3,Brooklyn,SUTTER AVENUE,48380.0,71483,0,East New York,Brooklyn
36,303,56,POINT (-73.94144999999997 40.679872000000046),8,25,BR02165,FULTON ST,KINGSTON AV,-73.94145,40.679871999999996,145,3,Brooklyn,FULTON STREET,29882.0,39117,0,Bedford-Stuyvesant,Brooklyn
42,305,60,POINT (-73.89862899999997 40.66879400000005),8,19,BR02166,SUTTER AV,WILLIAMS AV,-73.898629,40.668794,146,3,Brooklyn,SUTTER AVENUE,9002675.0,71456,9005400,East New York,Brooklyn
42,305,60,POINT (-73.88476899999995 40.65041100000008),8,19,BR02167,Pennsylvania Av,VANDALIA AV,-73.88476899999999,40.650411,147,3,Brooklyn,PENNSYLVANIA AVENUE,9009292.0,68105,0,East New York,Brooklyn
48,313,46,POINT (-73.97180199999997 40.57954900000004),8,23,BR02169,W 5 ST,NEPTUNE AV,-73.971802,40.579549,148,3,Brooklyn,WEST 5 STREET,9009145.0,90209,80018,Brighton Beach,Brooklyn
36,303,56,POINT (-73.94146399999994 40.68600900000007),8,25,BR02170,THROOP AV,MADISON ST,-73.941464,40.686009000000006,149,3,Brooklyn,THROOP AVENUE,43045.0,48845,0,Bedford-Stuyvesant,Brooklyn
43,310,49,POINT (-74.00764899999996 40.620326000000034),11,22,BR02171,BAY RIDGE PKWY,13 AV,-74.007649,40.620326,150,3,Brooklyn,BAY RIDGE PARKWAY,19528.0,37017,0,Dyker Heights,Brooklyn
38,312,49,POINT (-74.00343999999996 40.64125700000005),7,17,BR02173,8 AV,50 ST,-74.00344,40.641257,151,3,Brooklyn,8 AVENUE,20958.0,53078,0,Borough Park,Brooklyn
42,317,58,POINT (-73.91638699999999 40.64971200000008),8,21,BR02174,REMSEN AV,AV B,-73.916387,40.649712,152,3,Brooklyn,REMSEN AVENUE,42478.0,68618,26500,East Flatbush,Brooklyn
45,317,58,POINT (-73.92240799999996 40.646854000000076),9,21,BR02175,BEVERLY RD,E 58 St,-73.92240799999999,40.646854,153,3,Brooklyn,BEVERLEY ROAD,42302.0,68818,0,East Flatbush,Brooklyn
37,305,54,POINT (-73.87420799999995 40.68913900000007),7,18,BR02176,JAMAICA AV,CRESCENT ST,-73.874208,40.689139000000004,154,3,Brooklyn,JAMAICA AVENUE,115582.0,73694,0,Cypress Hills,Brooklyn
39,306,51,POINT (-74.00384299999996 40.682848000000035),7,26,BR02177,COLUMBIA ST,CARROLL ST,-74.003843,40.682848,155,3,Brooklyn,COLUMBIA STREET,21972.0,42779,0,Columbia St,Brooklyn
35,308,57,POINT (-73.95303099999995 40.67699500000003),9,25,BR02179,DEAN ST,BEDFORD AV,-73.95303100000001,40.676995,156,3,Brooklyn,DEAN STREET,29549.0,39678,0,Crown Heights,Brooklyn
43,310,46,POINT (-74.01203299999997 40.61280500000004),11,22,BR02180,86 ST,14 AV,-74.012033,40.612805,157,3,Brooklyn,86 STREET,19397.0,37052,0,Dyker Heights,Brooklyn
42,305,60,POINT (-73.88868999999994 40.66370100000006),8,19,BR02181,NEW LOTS AV,MILLER AV,-73.88869,40.663701,158,3,Brooklyn,NEW LOTS AVENUE,47785.0,74136,0,East New York,Brooklyn
42,305,60,POINT (-73.86263299999996 40.66910000000007),8,19,BR02182,ELDERT LANE,LINDEN BLVD,-73.862633,40.6691,159,3,Brooklyn,ELDERT LANE,168942.0,75493,0,East New York,Brooklyn
40,314,42,POINT (-73.97186299999998 40.65043300000008),9,21,BR02183,Coney Island Av,PARK CIRCLE,-73.971863,40.650433,160,3,Brooklyn,PARK CIRCLE BIKE PATH,258960.0,146217,9035215,Flatbush,Brooklyn
44,312,48,POINT (-73.97842599999996 40.61688300000003),10,17,BR02184,BAY PKWY,60 ST,-73.978426,40.616883,161,3,Brooklyn,BAY PARKWAY,26511.0,51339,17209,Borough Park,Brooklyn
40,314,44,POINT (-73.96684699999997 40.63201400000003),9,17,BR02186,Coney Island Av,FOSTER AV,-73.966847,40.632014,162,3,Brooklyn,CONEY ISLAND AVENUE,26930.0,39240,17449,Midwood,Brooklyn
44,312,48,POINT (-73.97582399999999 40.62595200000004),10,17,BR02187,AV I,MCDONALD AV,-73.975824,40.625952000000005,163,3,Brooklyn,AVENUE I,105931.0,43457,63747,Midwood,Brooklyn
47,311,47,POINT (-73.99757199999993 40.59882600000003),11,23,BR02189,BATH AV,BAY PKWY,-73.99757199999999,40.598826,164,3,Brooklyn,BATH AVENUE,18721.0,42247,0,Bath Beach,Brooklyn
45,317,58,POINT (-73.93069999999994 40.65164200000004),9,21,BR02192,CHURCH AV,UTICA AV,-73.9307,40.651641999999995,165,3,Brooklyn,CHURCH AVENUE,42077.0,38487,0,East Flatbush,Brooklyn
40,317,43,POINT (-73.94660999999996 40.65122300000007),9,20,BR02193,NEW YORK AV,CHURCH AV,-73.94660999999999,40.651223,166,3,Brooklyn,NEW YORK AVENUE,28839.0,44190,0,East Flatbush,Brooklyn
40,317,42,POINT (-73.95247199999994 40.651347000000044),9,20,BR02194,ROGERS AV,Martense St,-73.952472,40.651346999999994,167,3,Brooklyn,ROGERS AVENUE,28608.0,46118,18378,East Flatbush,Brooklyn
40,309,43,POINT (-73.95679799999994 40.65507700000006),9,21,BR02195,CLARKSON AV,BEDFORD AV,-73.95679799999999,40.655077,168,3,Brooklyn,CLARKSON AVENUE,28371.0,47323,0,Prospect-Lefferts Gardens,Brooklyn
41,317,58,POINT (-73.93027999999998 40.652010000000075),9,20,BR02196,UTICA AV,CHURCH AV,-73.93028000000001,40.65201,169,3,Brooklyn,UTICA AVENUE,42090.0,68657,0,East Flatbush,Brooklyn
41,317,58,POINT (-73.91981699999997 40.65297600000008),9,20,BR02197,CHURCH AV,REMSEN AV,-73.91981700000001,40.652976,170,3,Brooklyn,CHURCH AVENUE,42495.0,38503,0,East Flatbush,Brooklyn
36,303,56,POINT (-73.93095799999998 40.69194300000004),8,25,BR02199,MALCOLM X BLVD,LAFAYETTE AV,-73.93095799999999,40.691943,171,3,Brooklyn,MALCOLM X BOULEVARD,44520.0,69702,0,Bedford-Stuyvesant,Brooklyn
34,301,53,POINT (-73.95528799999994 40.710158000000035),7,18,BR02200,RODNEY ST,S 3 ST,-73.955288,40.710158,172,3,Brooklyn,RODNEY STREET,30930.0,63863,0,Williamsburg,Brooklyn
36,303,57,POINT (-73.95112999999998 40.68623000000008),8,25,BR02204,GATES AV BETWEEN NOSTRAND AV & BEDFORD,BETWEEN NOSTRAND AV & BEDFORD,-73.95113,40.68623,173,3,Brooklyn,GATES AVENUE,29595.0,68957,0,Bedford-Stuyvesant,Brooklyn
48,313,46,POINT (-73.96271199999995 40.57744800000006),8,23,BR02206,Brighton Beach Av,BRIGHTON 5 ST,-73.962712,40.577448,174,3,Brooklyn,BRIGHTON BEACH AVENUE,24867.0,39731,0,Brighton Beach,Brooklyn
48,315,41,POINT (-73.95131699999996 40.59967100000006),9,17,BR02208,OCEAN AV,AV U,-73.951317,40.599671,175,3,Brooklyn,OCEAN AVENUE,26161.0,38415,0,Sheepshead Bay,Brooklyn
42,316,58,POINT (-73.91267199999999 40.65590600000007),9,19,BR02210,E 98 ST,HEGEMAN AV,-73.912672,40.655906,176,3,Brooklyn,EAST 98 STREET,42775.0,78404,0,Brownsville,Brooklyn
42,316,55,POINT (-73.91551299999998 40.66131400000006),9,19,BR02211,SARATOGA AV,LIVONIA AV,-73.915513,40.661314000000004,177,3,Brooklyn,SARATOGA AVENUE,43703.0,89693,0,Brownsville,Brooklyn
34,301,53,POINT (-73.94395899999995 40.711355000000026),7,18,BR02213,GRAHAM AV,GRAND ST,-73.94395899999999,40.711355,178,3,Brooklyn,GRAHAM AVENUE,31409.0,45766,0,Williamsburg,Brooklyn
34,304,53,POINT (-73.92669199999995 40.701175000000035),7,18,BR02214,WILSON AV,STARR ST,-73.926692,40.701175,179,3,Brooklyn,WILSON AVENUE,44731.0,72382,27669,Bushwick,Brooklyn
48,313,45,POINT (-73.96061699999996 40.587207000000035),11,23,BR02216,AV Z,CONEY ISLAND AV,-73.960617,40.587207,180,3,Brooklyn,AVENUE Z,25599.0,43796,0,Sheepshead Bay,Brooklyn
45,317,42,POINT (-73.94874499999997 40.640863000000024),9,21,BR02218,AV D,NOSTRAND AV,-73.948745,40.640863,181,3,Brooklyn,AVENUE D,28668.0,47103,0,East Flatbush,Brooklyn
43,310,64,POINT (-74.02283699999998 40.62925300000006),11,22,BR02219,5 AV,BAY RIDGE PKWY,-74.022837,40.629253000000006,182,3,Brooklyn,5 AVENUE,17192.0,53439,0,Bay Ridge,Brooklyn
41,308,56,POINT (-73.92467399999998 40.673767000000055),9,25,BR02220,ST MARKS AV,BUFFALO AV,-73.924674,40.673767,183,3,Brooklyn,ST MARKS AVENUE,9001910.0,89249,0,Crown Heights,Brooklyn
48,315,45,POINT (-73.94013599999994 40.57804200000004),8,22,BR02221,ORIENTAL BLVD,MACKENZIE ST,-73.940136,40.578041999999996,184,3,Brooklyn,JUGHANDLE,132841.0,91315,104214,Manhattan Beach,Brooklyn
48,315,45,POINT (-73.93991799999998 40.57806500000004),8,22,BR02222,ORIENTAL BLVD,MACKENZIE ST,-73.939918,40.578065,185,3,Brooklyn,JUGHANDLE,133165.0,91315,104214,Manhattan Beach,Brooklyn
35,303,57,POINT (-73.95872899999995 40.68287300000003),8,25,BR02224,CLASSON AV,PUTNAM AV,-73.958729,40.682873,186,3,Brooklyn,CLASSON AVENUE,29474.0,39045,18866,Bedford-Stuyvesant,Brooklyn
33,301,50,POINT (-73.96645099999995 40.70513100000005),7,18,BR02225,WYTHE AV,CLYMER ST,-73.966451,40.705131,187,3,Brooklyn,WYTHE AVENUE,30394.0,43529,0,Williamsburg,Brooklyn
36,303,56,POINT (-73.94304999999997 40.68010900000007),8,25,BR02226,FULTON ST,TOMPKINS AV,-73.94305,40.680109,188,3,Brooklyn,FULTON STREET,29882.0,39117,0,Bedford-Stuyvesant,Brooklyn
45,318,41,POINT (-73.92847399999994 40.63257900000008),8,21,BR02228,UTICA AV,AV H,-73.928474,40.632579,189,3,Brooklyn,UTICA AVENUE,41168.0,68643,0,Flatlands,Brooklyn
45,318,41,POINT (-73.92860699999994 40.63274500000006),8,21,BR02229,AV H,UTICA AV,-73.928607,40.632745,190,3,Brooklyn,AVENUE H,41066.0,69280,0,Flatlands,Brooklyn
41,303,54,POINT (-73.92788399999995 40.69243600000004),8,18,BR02231,PATCHEN AV,LAFAYETTE AV,-73.92788399999999,40.692436,191,3,Brooklyn,PATCHEN AVENUE,44669.0,68788,27633,Bedford-Stuyvesant,Brooklyn
48,315,45,POINT (-73.95575699999995 40.61038800000006),9,17,BR02233,E 18 ST,AV P,-73.95575699999999,40.610388,192,3,Brooklyn,EAST 18 STREET,27250.0,45988,0,Sheepshead Bay,Brooklyn
42,318,60,POINT (-73.89599199999998 40.65214800000007),8,19,BR02234,E 108 ST,FARRAGUT RD,-73.895992,40.652148,193,3,Brooklyn,EAST 108 STREET,9000724.0,74235,9005493,Canarsie,Brooklyn
42,318,60,POINT (-73.89434899999998 40.65068300000007),8,19,BR02235,E 108 ST,GLENWOOD RD,-73.894349,40.650683,194,3,Brooklyn,EAST 108 STREET,9004215.0,74234,0,Canarsie,Brooklyn
42,318,60,POINT (-73.89733299999995 40.65335700000003),8,19,BR02236,E 108 ST,STANLEY AV,-73.89733299999999,40.653357,195,3,Brooklyn,2010 CB BOUNDARY,219789.0,0,9005442,Canarsie,Brooklyn
35,309,43,POINT (-73.94250299999999 40.665219000000036),9,20,BR02237,KINGSTON AV,MONTGOMERY ST,-73.942503,40.665219,196,3,Brooklyn,KINGSTON AVENUE,128476.0,48962,72209,Crown Heights,Brooklyn
44,311,47,POINT (-73.98671499999995 40.60590600000006),10,17,BR02238,KINGS HWY,STILLWELL AV,-73.986715,40.605906,197,3,Brooklyn,KINGS HIGHWAY,20227.0,47749,0,Gravesend,Brooklyn
44,311,48,POINT (-73.97932099999997 40.61571300000003),10,22,BR02239,BAY PKWY,62 ST,-73.979321,40.615713,198,3,Brooklyn,BAY PARKWAY,26501.0,51337,0,Borough Park,Brooklyn
47,313,46,POINT (-73.98511299999996 40.576662000000056),8,23,BR02241,MERMAID AV,W 17 ST,-73.985113,40.576662,199,3,Brooklyn,MERMAID AVENUE,18440.0,42414,0,Coney Island,Brooklyn
43,311,47,POINT (-73.99373199999997 40.593323000000055),11,23,BR02242,CROPSEY AV,BAY 38 ST,-73.993732,40.593323,200,3,Brooklyn,CROPSEY AVENUE,157874.0,42526,0,Gravesend,Brooklyn
44,312,49,POINT (-73.98704699999996 40.62179700000007),10,17,BR02243,60 ST,18 AV,-73.987047,40.621796999999994,201,3,Brooklyn,60 STREET,20278.0,42305,0,Borough Park,Brooklyn
48,315,45,POINT (-73.95267299999995 40.57701300000008),8,22,BR02244,ORIENTAL BLVD,WEST END AV,-73.952673,40.577013,202,3,Brooklyn,ORIENTAL BOULEVARD,157811.0,48142,80587,Manhattan Beach,Brooklyn
44,315,45,POINT (-73.96649999999994 40.60589900000008),11,22,BR02245,KINGS HWY,OCEAN PKWY,-73.9665,40.605899,203,3,Brooklyn,KINGS HIGHWAY,163241.0,47721,0,Sheepshead Bay,Brooklyn
48,315,45,POINT (-73.93964699999998 40.57816600000007),8,22,BR02246,ORIENTAL BLVD,MACKENZIE ST,-73.939647,40.578165999999996,204,3,Brooklyn,ORIENTAL BOULEVARD,158082.0,48167,79802,Manhattan Beach,Brooklyn
47,315,45,POINT (-73.96134399999994 40.59844100000004),11,22,BR02247,Coney Island Av,AV U,-73.961344,40.598440999999994,205,3,Brooklyn,AVENUE U,25641.0,45344,16821,Sheepshead Bay,Brooklyn
41,303,55,POINT (-73.91781099999997 40.68563400000005),8,25,BR02248,SARATOGA AV,HALSEY ST,-73.917811,40.685634,206,3,Brooklyn,DISTRICT BOUNDARY,8000200.0,0,27151,Bedford-Stuyvesant,Brooklyn
40,309,43,POINT (-73.94694699999997 40.655710000000056),9,20,BR02249,CLARKSON AV,NEW YORK AV,-73.946947,40.65571,207,3,Brooklyn,CLARKSON AVENUE,9009680.0,47325,0,Prospect-Lefferts Gardens,Brooklyn
46,318,59,POINT (-73.89367099999998 40.637222000000065),8,19,BR02250,ROCKAWAY PKWY,AV M,-73.893671,40.637221999999994,208,3,Brooklyn,ROCKAWAY PARKWAY,46624.0,70829,0,Canarsie,Brooklyn
46,318,59,POINT (-73.89133399999997 40.63542800000005),8,19,BR02251,ROCKAWAY PKWY,AV N,-73.891334,40.635428000000005,209,3,Brooklyn,ROCKAWAY PARKWAY,168012.0,70827,0,Canarsie,Brooklyn
41,308,56,POINT (-73.92756699999995 40.674942000000044),8,25,BR02253,BERGEN ST,ROCHESTER AV,-73.92756700000001,40.674942,210,3,Brooklyn,BERGEN STREET,43389.0,45819,26925,Crown Heights,Brooklyn
35,309,43,POINT (-73.94234399999993 40.66694800000005),9,20,BR02254,KINGSTON AV,CARROLL ST,-73.94234399999999,40.666948,211,3,Brooklyn,KINGSTON AVENUE,128483.0,48960,72203,Crown Heights,Brooklyn
35,309,43,POINT (-73.94579099999999 40.66432800000007),9,20,BR02255,EMPIRE BLVD,BROOKLYN AV,-73.945791,40.664328000000005,212,3,Brooklyn,EMPIRE BOULEVARD,29724.0,48201,0,Crown Heights,Brooklyn
39,312,51,POINT (-73.99073099999998 40.643399000000045),7,21,BR02256,39 ST,Ft Hamilton Pkwy,-73.99073100000001,40.643399,213,3,Brooklyn,39 STREET,21277.0,42650,0,Borough Park,Brooklyn
41,317,58,POINT (-73.92093299999993 40.65269100000006),9,20,BR02257,RALPH AV,CHURCH AV,-73.92093299999999,40.652691,214,3,Brooklyn,RALPH AVENUE,42487.0,66835,26433,East Flatbush,Brooklyn
41,317,58,POINT (-73.92122099999995 40.65260400000005),9,20,BR02258,CHURCH AV,RALPH AV,-73.921221,40.652604,215,3,Brooklyn,CHURCH AVENUE,218874.0,117062,9027496,East Flatbush,Brooklyn
46,315,41,POINT (-73.93537599999996 40.60161700000003),9,19,BR02259,AV U,GERRITSEN AV,-73.935376,40.601617,216,3,Brooklyn,AVENUE U,39976.0,45388,24996,Sheepshead Bay,Brooklyn
41,309,43,POINT (-73.93151899999998 40.66110400000008),9,20,BR02260,UTICA AV,MIDWOOD ST,-73.931519,40.661103999999995,217,3,Brooklyn,UTICA AVENUE,43234.0,68662,0,East Flatbush,Brooklyn
41,309,43,POINT (-73.93966899999998 40.660371000000055),9,20,BR02261,ALBANY AV,RUTLAND RD,-73.939669,40.660371000000005,218,3,Brooklyn,ALBANY AVENUE,42955.0,47480,0,East Flatbush,Brooklyn
39,312,44,POINT (-73.98658399999994 40.640896000000055),10,17,BR02264,39 ST,13 AV,-73.986584,40.640896000000005,219,3,Brooklyn,39 STREET,21327.0,42652,0,Borough Park,Brooklyn
41,309,43,POINT (-73.93843899999996 40.66225700000007),9,20,BR02265,East New York Av,ALBANY AV,-73.938439,40.662257000000004,220,3,Brooklyn,EAST NEW YORK AVENUE,9004859.0,68905,9002949,East Flatbush,Brooklyn
45,317,58,POINT (-73.91985499999998 40.65254200000004),9,21,BR02267,REMSEN AV,CHURCH AV,-73.919855,40.652542,221,3,Brooklyn,REMSEN AVENUE,42494.0,68617,0,East Flatbush,Brooklyn
42,317,58,POINT (-73.91730999999999 40.65460000000007),9,20,BR02268,CHURCH AV,LINDEN BLVD,-73.91731,40.6546,222,3,Brooklyn,CHURCH AVENUE,167362.0,38510,88851,East Flatbush,Brooklyn
44,311,47,POINT (-73.98756999999995 40.60779100000008),10,17,BR02269,BAY PKWY,STILLWELL AV,-73.98756999999999,40.607791,223,3,Brooklyn,BAY PARKWAY,20223.0,51316,0,Bensonhurst,Brooklyn
44,311,47,POINT (-73.98743599999995 40.60764900000004),10,17,BR02270,STILLWELL AV,BAY PKWY,-73.987436,40.607649,224,3,Brooklyn,STILLWELL AVENUE,20224.0,57792,0,Bensonhurst,Brooklyn
47,311,47,POINT (-73.99816099999998 40.59702500000003),11,23,BR02271,CROPSEY AV,BAY PKWY,-73.998161,40.597025,225,3,Brooklyn,CROPSEY AVENUE,18704.0,42459,0,Gravesend,Brooklyn
33,302,52,POINT (-73.98756599999996 40.69043700000003),8,25,BR02272,LIVINGSTON ST,SMITH ST,-73.987566,40.690437,226,3,Brooklyn,LIVINGSTON STREET,24185.0,55244,0,Downtown Brooklyn,Brooklyn
47,313,46,POINT (-74.00237599999997 40.57341400000007),8,23,BR02273,SURF AV,W 37 ST,-74.002376,40.573414,227,3,Brooklyn,SURF AVENUE,18280.0,56779,12481,Coney Island,Brooklyn
44,312,48,POINT (-73.97742799999997 40.63072200000005),10,17,BR02274,18 AV,MCDONALD AV,-73.977428,40.630722,228,3,Brooklyn,18 AVENUE,26582.0,42582,0,Borough Park,Brooklyn
38,306,51,POINT (-74.01236699999998 40.677680000000066),7,25,BR02275,VAN BRUNT ST,SULLIVAN ST,-74.012367,40.67768,229,3,Brooklyn,VAN BRUNT STREET,21579.0,53051,14327,Red Hook,Brooklyn
42,305,60,POINT (-73.88291199999998 40.66620900000004),8,19,BR02276,NEW LOTS AV,ASHFORD ST,-73.882912,40.666209,230,3,Brooklyn,NEW LOTS AVENUE,47937.0,74124,0,East New York,Brooklyn
46,318,59,POINT (-73.92643499999997 40.61348600000008),8,19,BR02277,UTICA AV,FLATBUSH Av,-73.926435,40.613486,231,3,Brooklyn,UTICA AVENUE,167070.0,68695,88487,Flatlands,Brooklyn
34,301,53,POINT (-73.94420499999995 40.712844000000075),12,18,BR02278,GRAHAM AV,AINSLIE ST,-73.94420500000001,40.712844,232,3,Brooklyn,GRAHAM AVENUE,31405.0,45764,0,Williamsburg,Brooklyn
33,301,50,POINT (-73.95050599999996 40.72154900000004),12,26,BR02279,LORIMER ST,DRIGGS AV,-73.950506,40.721548999999996,233,3,Brooklyn,LORIMER STREET,257806.0,145609,22195,Greenpoint,Brooklyn
34,301,50,POINT (-73.94468499999994 40.716913000000034),12,18,BR02280,GRAHAM AV,JACKSON ST,-73.94468499999999,40.716913,234,3,Brooklyn,GRAHAM AVENUE,35575.0,45758,0,Williamsburg,Brooklyn
42,305,60,POINT (-73.89092499999998 40.66287200000005),8,19,BR02281,NEW LOTS AV,WYONA ST,-73.890925,40.662872,235,3,Brooklyn,NEW LOTS AVENUE,47642.0,74139,0,East New York,Brooklyn
46,318,59,POINT (-73.91103699999996 40.61715000000004),8,19,BR02282,AV U,E 66 ST,-73.911037,40.61715,236,3,Brooklyn,AVENUE U,41543.0,45423,25914,Mill Basin,Brooklyn
45,318,41,POINT (-73.94381399999997 40.62935100000004),9,21,BR02283,FLATBUSH AV,AV I,-73.943814,40.629351,237,3,Brooklyn,FLATBUSH AVENUE,27648.0,38739,0,Flatlands,Brooklyn
48,315,45,POINT (-73.96171599999997 40.607110000000034),11,17,BR02284,Coney Island Av,KINGS HWY,-73.96171600000001,40.60711,238,3,Brooklyn,CONEY ISLAND AVENUE,26953.0,39278,0,Sheepshead Bay,Brooklyn
42,316,60,POINT (-73.90694599999995 40.656259000000034),8,19,BR02285,HEGEMAN AV,ROCKAWAY AV,-73.90694599999999,40.656259000000006,239,3,Brooklyn,HEGEMAN AVENUE,42940.0,71419,73177,Brownsville,Brooklyn
42,317,58,POINT (-73.91261299999996 40.655624000000046),9,21,BR02286,E 98 ST,HEGEMAN AV,-73.91261300000001,40.655623999999996,240,3,Brooklyn,EAST 98 STREET,42775.0,78404,0,Brownsville,Brooklyn
45,314,42,POINT (-73.95802599999996 40.63513500000005),9,21,BR02287,OCEAN AV,FARRAGUT RD,-73.958026,40.635135,241,3,Brooklyn,OCEAN AVENUE,28288.0,38398,0,Flatbush,Brooklyn
35,302,57,POINT (-73.97612999999996 40.693448000000046),8,25,BR02289,MYRTLE AV,N PORTLAND AV,-73.97613,40.693448,242,3,Brooklyn,MYRTLE AVENUE,9001427.0,43599,0,Fort Greene,Brooklyn
41,303,56,POINT (-73.92299299999996 40.68471900000003),8,25,BR02290,RALPH AV,HALSEY ST,-73.922993,40.684719,243,3,Brooklyn,RALPH AVENUE,43541.0,68842,27010,Bedford-Stuyvesant,Brooklyn
