bizID,title,categories,priceRange,dollarPrice,rating,reviewCount,address,district,searchZipcode,exactZipcode,latitude,longitude,phone,img
jacks-art-gallery-new-york-2,Jack’s Art Gallery,Framing;Art Galleries,Pricey,$$$,4,45,2855 Broadway,Morningside Heights,10026,10025,40.804753000000005,-73.9666047,(212) 749-5554,https://s3-media1.fl.yelpcdn.com/bphoto/MdbhBccS5X82fXoI7BJaHQ/90s.jpg
variazioni-new-york-11,Variazioni,Women's Clothing;Accessories,Pricey,$$$,2,5,2659 Broadway,Manhattan Valley,10026,10025,40.79804910000001,-73.9696589,(212) 666-6677,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
norman-salant-music-new-york,Norman Salant Music,Music & DVDs;Performing Arts,,,5,1,444 Central Park W,Manhattan Valley,10026,10025,40.797003600000004,-73.96121590000001,,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
columbia-university-bookstore-new-york,Columbia University Bookstore,Bookstores;Newspapers & Magazines,Pricey,$$$,3,22,2922 Broadway,Morningside Heights,10026,10025,40.8070487,-73.9641012,(212) 854-4132,https://s3-media4.fl.yelpcdn.com/bphoto/VUrUYt684ttmWwShXQVSQA/90s.jpg
queridos-barber-shop-new-york,Querido’s Barber Shop,Women's Clothing;Accessories,,,-1,-1,983 Columbus Ave,Manhattan Valley,10026,10025,40.800582399999996,-73.96150290000001,(212) 531-0053,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
upper-90-soccer-manhattan-new-york,Upper 90 Soccer - Manhattan,Sports Wear,Moderate,$$,4,41,697 Amsterdam Ave,Upper West Side,10026,10025,40.7925072,-73.97136579999999,(646) 863-7076,https://s3-media2.fl.yelpcdn.com/bphoto/lM9KkwHyu092JOweYZddEA/ls.jpg
capri-alex-on-amsterdam-new-york,Capri Alex On Amsterdam,Jewelry,,,-1,-1,964 Amsterdam Ave Bsmt,Manhattan Valley,10026,10025,40.8014793,-73.9653026,(212) 665-8133,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
cucu-new-york,Cucu,Cards & Stationery;Women's Clothing;Real Estate,Inexpensive,$,2,1,2543 Broadway,Upper West Side,10026,10025,40.7942639,-73.97259190000001,(212) 665-5405,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
thinking-craft-new-york,Thinking Craft,Women's Clothing,,,-1,-1,730 Columbus Ave,Upper West Side,10026,10025,40.7927409,-73.96798869999999,(212) 316-3479,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
book-culture-on-broadway-manhattan,Book Culture on Broadway,Bookstores,Moderate,$$,3,17,2915 Broadway,Morningside Heights,10026,10025,40.806807,-73.9653485,(646) 403-3000,https://s3-media1.fl.yelpcdn.com/bphoto/FHbrhS4UyLsw2Uo2zZUGlw/90s.jpg
strawberry-new-york-14,Strawberry,Accessories;Women's Clothing,,,-1,-1,2689 Broadway,Manhattan Valley,10026,10025,40.799161,-73.96906779999999,(212) 222-0099,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
ckboss-manhattan,CKBoss,Home Decor,,,5,1,,,10026,10025,40.7999209,-73.9683102,,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
artharlem-manhattan-2,artHARLEM,Art Galleries,,,-1,-1,603 W 115th St,Morningside Heights,10026,10025,40.8075525,-73.9648525,(917) 602-1927,https://s3-media2.fl.yelpcdn.com/bphoto/E1mlsPyyVz5w9L1_cDE07Q/90s.jpg
columbus-ave-pharmacy-new-york,Columbus Ave Pharmacy,Drugstores,Moderate,$$,3,3,916 Columbus Ave,Manhattan Valley,10026,10025,40.798528999999995,-73.9636725,(212) 663-7440,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
sertex-new-york,Sertex,Women's Clothing,,,-1,-1,2736 Broadway,Manhattan Valley,10026,10025,40.8002338,-73.96763609999999,(212) 663-0040,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
sergey-jewelry-manhattan-2,Sergey Jewelry,Jewelry;Pawn Shops;Watches,Moderate,$$,-1,-1,951 Columbus Ave,Manhattan Valley,10026,10025,40.7996282,-73.9623179,(212) 678-2101,https://s3-media4.fl.yelpcdn.com/bphoto/c1cbnxz-av_C-Ck3NzgCkA/90s.jpg
carlos-shoes-corp-new-york-4,Carlos Shoes Corp,Shoe Repair;Shoe Stores,,,2,11,2851 Broadway,Morningside Heights,10026,10025,40.8046958,-73.9667079,(212) 663-7060,https://s3-media1.fl.yelpcdn.com/bphoto/yIVyIXw_lG79XLXQ-gA8fA/90s.jpg
nine-zero-nine-columbus-rx-new-york,Nine Zero Nine Columbus Rx,Drugstores,,,-1,-1,909 Columbus Ave,Manhattan Valley,10026,10025,40.7981947,-73.9633642,(646) 386-7821,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
jamar-textile-restoration-studio-new-york,Jamar Textile Restoration Studio,Antiques,,,-1,-1,250 Riverside Dr,Manhattan Valley,10026,10025,40.796539200000005,-73.9737772,(212) 866-6426,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
mattress-firm-columbus-ave-new-york,Mattress Firm Columbus Ave,Mattresses;Furniture Stores,Moderate,$$,4,13,747 Columbus Ave,Manhattan Valley,10026,10025,40.7930349738629,-73.9669406,(212) 864-1828,https://s3-media3.fl.yelpcdn.com/bphoto/j27-HMk3G2tmmnlGAwFwGw/90s.jpg
futonland-functional-furniture-and-mattresses-new-york,Futonland - Functional Furniture and Mattresses,Mattresses;Furniture Stores;Outlet Stores,Moderate,$$,3,74,730 Amsterdam Ave,Upper West Side,10026,10025,40.793894200000004,-73.97081259999999,(212) 663-8454,https://s3-media4.fl.yelpcdn.com/bphoto/mINmacf2KUa6qjoF2ZZTFg/90s.jpg
papyrus-books-new-york,Papyrus Books,Books;Mags;Music & Video,,,4,1,545 W 111th St,Morningside Heights,10026,10025,40.8046658,-73.96558,,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
town-drug-and-surgical-new-york,Town Drug & Surgical,Drugstores,Inexpensive,$,5,2,1009 Columbus Ave,Manhattan Valley,10026,10025,40.8014711,-73.96097809999999,(212) 662-6630,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
duane-reade-new-york-56,Duane Reade,Drugstores;Cosmetics & Beauty Supply;Convenience Stores,Moderate,$$,2,8,2760-62 Broadway,Manhattan Valley,10026,10025,40.801456099999996,-73.9674532,(212) 678-7893,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
golden-age-autographs-new-york-2,Golden Age Autographs,Antiques,,,-1,-1,372 Central Park West,Manhattan Valley,10026,10025,40.792964000000005,-73.964763,(212) 866-5626,https://s3-media3.fl.yelpcdn.com/bphoto/clMnnWvYdykBMU1ERZBgNg/90s.jpg
town-drug-new-york-4,Town Drug,Drugstores,Inexpensive,$,5,3,501 W 113th St,Morningside Heights,10026,10025,40.805201000000004,-73.96273120000001,(212) 678-0636,https://s3-media4.fl.yelpcdn.com/bphoto/76cheV-ORrC9VLEPezWVWg/ls.jpg
san-juan-pharmacy-new-york,San Juan Pharmacy,Drugstores,,,5,2,960 Amsterdam Ave,Manhattan Valley,10026,10025,40.8013469,-73.9652933,(212) 222-4650,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
jewelry-land-new-york,Jewelry Land,Watches;Jewelry;Watch Repair,Moderate,$$,3,24,2646 Broadway,Manhattan Valley,10026,10025,40.797391,-73.9694024,(212) 865-7255,https://s3-media3.fl.yelpcdn.com/bphoto/sl-GLXCP_oSXKDJmHnm9sg/ls.jpg
drd-jewelry-new-york-2,Drd Jewelry,Watches;Watch Repair;Jewelry Repair,Inexpensive,$,4,52,908 Amsterdam Ave,Manhattan Valley,10026,10025,40.799529,-73.96657259999999,(212) 663-7246,https://s3-media3.fl.yelpcdn.com/bphoto/7ZmULczq64neR9K-E7e03A/90s.jpg
champion-bicycles-new-york,Champion Bicycles,Bike Rentals;Bikes;Sports Wear,Inexpensive,$,4,37,896 Amsterdam Ave,Manhattan Valley,10026,10025,40.7990489,-73.96673990000001,(212) 662-2690,https://s3-media3.fl.yelpcdn.com/bphoto/zA1tkSYLuuvWLxa2-pLz_w/90s.jpg
alex-s-wood-finishing-new-york,Alex S Wood Finishing,Antiques;Furniture Stores,,,-1,-1,216 W 100th St,Manhattan Valley,10026,10025,40.796963,-73.969526,(212) 866-3097,https://s3-media3.fl.yelpcdn.com/bphoto/4sf2GhGVYL7KeRV-J3MUdg/90s.jpg
ivan-pharmacy-new-york,Ivan Pharmacy,Drugstores;Vitamins & Supplements;Toy Stores,Moderate,$$,4,16,691 Columbus Ave,Upper West Side,10026,10025,40.7910495,-73.96838879999999,(212) 222-4400,https://s3-media3.fl.yelpcdn.com/bphoto/rduIl5xuH7d8_6-J4jc1oQ/ls.jpg
better-your-home-new-york,Better Your Home,Home Decor,,,-1,-1,103 W 96th St,Upper West Side,10026,10025,40.793267799999995,-73.96793520000001,(212) 866-8700,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
quickrx-new-york-2,QuickRX,Drugstores,,,5,1,909 Columbus Avenue,Manhattan Valley,10026,10025,40.7981974,-73.9633741,(212) 222-6388,https://s3-media4.fl.yelpcdn.com/bphoto/o-fpm9ofmh3I_bJIv1CJ4Q/90s.jpg
mattress-firm-morningside-heights-new-york,Mattress Firm Morningside Heights,Mattresses;Furniture Stores,Pricey,$$$,4,31,2804 Broadway,Manhattan Valley,10026,10025,40.803049454892204,-73.96720812516591,(212) 665-6740,https://s3-media1.fl.yelpcdn.com/bphoto/bgJKLQQGA3TPctRI0Z1BIQ/90s.jpg
albee-baby-new-york,Albee Baby,Children's Clothing;Baby Gear & Furniture;Toy Stores,Moderate,$$,2,144,715 Amsterdam Ave,Upper West Side,10026,10025,40.7930797,-73.9706819,(212) 662-8902,https://s3-media4.fl.yelpcdn.com/bphoto/rmasW24bPoxFzLCCcjL3PA/ls.jpg
ideal-book-store-manhattan,Ideal Book Store,Bookstores,,,-1,-1,Morningside Heights,1125 Amsterdam,10026,10025,40.806202899999995,-73.961085,,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
the-witkin-gallery-new-york,The Witkin Gallery,Art Galleries,,,-1,-1,900 W End Ave,Manhattan Valley,10026,10025,40.8002888,-73.9689989,(212) 280-0303,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
edible-arrangements-new-york-city-2,Edible Arrangements,Gift Shops;Florists;Chocolatiers & Shops,Moderate,$$,2,10,2571 Broadway,Manhattan Valley,10026,10025,40.7951727,-73.97176529999999,(212) 665-8800,https://s3-media1.fl.yelpcdn.com/bphoto/OZcTRdtKcJH_YZEOlf4u8Q/90s.jpg
better-book-getter-manhattan,Better Book Getter,Bookstores,,,-1,-1,310 Riverside Dr,Manhattan Valley,10026,10025,40.80049879999999,-73.9710192,(212) 316-5634,https://s3-media3.fl.yelpcdn.com/bphoto/K9717JEO1kRT9z2Yq-SZ1A/90s.jpg
estelles-antiques-new-york,Estelle’s Antiques,Antiques,,,-1,-1,2508 Broadway,Upper West Side,10026,10025,40.792866499999995,-73.9726722,(212) 749-0393,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
velez-a-furn-new-york,Velez A Furn,Furniture Stores,,,-1,-1,936 Amsterdam Ave,Manhattan Valley,10026,10025,40.8006579,-73.96584250000001,(212) 666-2498,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
wellswear-by-wells-jenkins-new-york,Wellswear by Wells Jenkins,Jewelry,,,-1,-1,905 W End Ave,Manhattan Valley,10026,10025,40.8006756,-73.9695499,(212) 222-9177,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
carnegie-town-new-york,Carnegie Town,Drugstores,,,-1,-1,501 W 113th St Frnt,Morningside Heights,10026,10025,40.8051011,-73.96255749999999,(212) 749-2677,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
the-salvation-army-family-store-and-donation-center-new-york-2,The Salvation Army Family Store & Donation Center,Thrift Stores;Donation Center,Inexpensive,$,3,22,268 West 96th St,Upper West Side,10026,10025,40.7948239,-73.9727411,(800) 728-7825,https://s3-media1.fl.yelpcdn.com/bphoto/V1szCDLrTYGnwpUybr01CQ/ls.jpg
rite-aid-manhattan-35,Rite Aid,Drugstores;Convenience Stores,Inexpensive,$,3,10,741 Columbus Ave,Manhattan Valley,10026,10025,40.7934198021761,-73.96695156197441,(212) 316-0436,https://s3-media1.fl.yelpcdn.com/bphoto/Dy1XpPMt4Snqggs0EBClNw/ls.jpg
suba-pharmacy-new-york,Suba Pharmacy,Drugstores,Inexpensive,$,4,24,2721 Broadway,Manhattan Valley,10026,10025,40.8000140773229,-73.9684042955469,(929) 273-2062,https://s3-media1.fl.yelpcdn.com/bphoto/YQNsBnG2nC-QaHZ5zWuYVQ/ls.jpg
michaels-new-york-2,Michaels,Arts & Crafts;Hobby Shops;Knitting Supplies,Moderate,$$,3,182,808 Columbus Ave,Manhattan Valley,10026,10025,40.7939667,-73.9671163,(212) 865-0813,https://s3-media1.fl.yelpcdn.com/bphoto/b65w82s-r7X0iplwCw1nFg/ls.jpg
skill-mill-nyc-new-york,Skill Mill NYC,Engraving;3D Printing;Customized Merchandise,,,-1,-1,949 Amsterdam Ave,Manhattan Valley,10026,10025,40.8007206,-73.96511890000001,(917) 935-0284,https://s3-media4.fl.yelpcdn.com/bphoto/zEzrUW-1XRKobYj-ji1OuA/ls.jpg
e-jts-jewelry-new-york,E Jts Jewelry,Jewelry,,,-1,-1,2592 Broadway,Manhattan Valley,10026,10025,40.795691299999994,-73.9707375,(212) 866-5177,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
ran-art-gallery-new-york,Ran Art Gallery,Art Galleries;Framing,Pricey,$$$,4,17,2472 Broadway,Upper West Side,10026,10025,40.791779,-73.9735176,(212) 580-5400,https://s3-media2.fl.yelpcdn.com/bphoto/OMXZxWQymzvbFwQAosUFtw/90s.jpg
duane-reade-new-york-145,Duane Reade,Drugstores;Cosmetics & Beauty Supply;Convenience Stores,Moderate,$$,2,17,2681 Broadway,Manhattan Valley,10026,10025,40.7987484,-73.9692328,(212) 865-5360,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
mehu-gallery-new-york,Mehu Gallery,Art Galleries,,,-1,-1,21 W 100th St,Manhattan Valley,10026,10025,40.7947723,-73.9636955,(212) 222-3334,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
broadway-tobacco-house-new-york,Broadway Tobacco House,Vape Shops;Tobacco Shops;Convenience Stores,,,1,2,2802 Broadway,Manhattan Valley,10026,10025,40.8030354,-73.9671622,(212) 865-8359,https://s3-media3.fl.yelpcdn.com/bphoto/eJJNbljZxa-Q4OKzZVW-bQ/ls.jpg
soliss-video-new-york,Solis’s Video,Videos & Video Game Rental,,,-1,-1,965 Amsterdam Avenue Bsmt,Manhattan Valley,10026,10025,40.8012468,-73.9647516,(212) 666-8494,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
amster-furniture-co-new-york,Amster Furniture Co,Furniture Stores,,,-1,-1,791 Amsterdam Ave,Manhattan Valley,10026,10025,40.7957546,-73.9687252,(212) 662-2720,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
j-and-r-news-and-grocery-new-york,J & R News & Grocery,Newspapers & Magazines,,,-1,-1,2795 Broadway,Manhattan Valley,10026,10025,40.8029078,-73.9679422,(212) 665-5200,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
so-what-arts-new-york,So What Arts,Art Galleries,,,-1,-1,890 W End Ave,Manhattan Valley,10026,10025,40.8000325,-73.9693662,(212) 877-9631,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
99-cent-plus-new-york-2,99 Cent Plus,Discount Store,Inexpensive,$,2,3,656 Amsterdam Ave,Upper West Side,10026,10025,40.7916631,-73.97234300000001,,https://s3-media4.fl.yelpcdn.com/bphoto/2RZ-D8vdQyb3CGU76HYYjg/90s.jpg
duane-reade-new-york-243,Duane Reade,Drugstores;Cosmetics & Beauty Supply;Convenience Stores,Moderate,$$,2,46,2864 Broadway,Morningside Heights,10026,10025,40.804900599999996,-73.9657818,(212) 316-5113,https://s3-media4.fl.yelpcdn.com/bphoto/pNT05XzT2HdEpw7zena6rg/90s.jpg
gothic-cabinet-craft-new-york-11,Gothic Cabinet Craft,Furniture Stores;Mattresses,Moderate,$$,2,11,2652 Broadway,Manhattan Valley,10026,10025,40.7974716,-73.9693556,(212) 678-4368,https://s3-media2.fl.yelpcdn.com/bphoto/3tycxgcl_179vv62eug6-Q/ls.jpg
duane-reade-new-york-211,Duane Reade,Drugstores;Cosmetics & Beauty Supply;Convenience Stores,Moderate,$$,3,18,2522 Broadway,Upper West Side,10026,10025,40.7933334020492,-73.97243219861,(212) 663-1580,https://s3-media3.fl.yelpcdn.com/bphoto/WewtI9EwE0ea3oTwM6R9xg/90s.jpg
herman-agency-new-york,Herman Agency,Bookstores,,,-1,-1,350 Central Park W,Upper West Side,10026,10025,40.7906666,-73.9658766,(212) 749-4907,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
we-magazine-new-york,We Magazine,Newspapers & Magazines,,,-1,-1,372 Central Park W,Manhattan Valley,10026,10025,40.792888,-73.96468270000001,(800) 936-2426,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
the-cabaret-foundation-new-york,The Cabaret Foundation,Newspapers & Magazines,,,-1,-1,210 W 101st St,Manhattan Valley,10026,10025,40.7974865,-73.968975,(212) 666-3432,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
valley-drugs-new-york,Valley Drugs,Drugstores,Inexpensive,$,-1,-1,850 Amsterdam Ave,Manhattan Valley,10026,10025,40.7976326,-73.9680576,(212) 678-0084,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
metro-frame-art-new-york-2,Metro Frame Art,Framing;Art Galleries,Ultra High-End,$$$$,3,7,211 W 92nd St,Upper West Side,10026,10025,40.792044,-73.97308890000001,(212) 595-1615,https://s3-media4.fl.yelpcdn.com/bphoto/YuwlfbFlOJv0d7Nv1-PzjA/ls.jpg
game-room-new-york,Game Room,Hobby Shops,,,-1,-1,244 W 99th St,Manhattan Valley,10026,10025,40.796639299999995,-73.97090949999999,(917) 286-0203,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
new-closet-manhattan,New-Closet,Furniture Stores;Carpenters,Moderate,$$,-1,-1,784 Columbus Ave,Manhattan Valley,10026,10025,40.7942183,-73.96752959999999,(801) 899-9911,https://s3-media2.fl.yelpcdn.com/bphoto/s44TGwea5maLMs7b2zbS5A/ls.jpg
richard-tauber-institute-of-vocal-art-new-york,Richard Tauber Institute of Vocal Art,Art Galleries,,,-1,-1,685 W End Ave,Upper West Side,10026,10025,40.793574799999995,-73.9748073,(212) 866-2086,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
gaming-monitor-guru-new-york,Gaming Monitor Guru,Video Game Stores,,,-1,-1,2157 Shinn St,Manhattan Valley,10026,10025,40.7999209,-73.9683102,(212) 749-9170,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
new-amsterdam-drug-mart-new-york,New Amsterdam Drug Mart,Drugstores;Medical Supplies,Moderate,$$,4,9,698 Amsterdam Ave,Upper West Side,10026,10025,40.7926377,-73.9716146,(212) 865-9700,https://s3-media4.fl.yelpcdn.com/bphoto/CTVrjEGYi9ap85hyE1YK6A/ls.jpg
salvation-army-new-york-13,Salvation Army,Thrift Stores,,,-1,-1,720 W End Ave,Upper West Side,10026,10025,40.7947188,-73.9732232,(212) 663-2258,https://s3-media3.fl.yelpcdn.com/bphoto/olCxijNQJ-nG_rdZpzT7EA/90s.jpg
duane-reade-new-york-189,Duane Reade,Convenience Stores;Drugstores;Cosmetics & Beauty Supply,Moderate,$$,3,26,775 Columbus Ave,Manhattan Valley,10026,10025,40.7937662,-73.9665194,(212) 280-3085,https://s3-media1.fl.yelpcdn.com/bphoto/Nr_TSZlEx5ANb5gilYpdrQ/90s.jpg
duane-reade-new-york-15,Duane Reade,Drugstores;Cosmetics & Beauty Supply;Convenience Stores,Moderate,$$,1,10,700 Columbus Ave,Upper West Side,10026,10025,40.7919838,-73.9686316,(212) 864-4189,https://s3-media4.fl.yelpcdn.com/bphoto/1jKdx_EwDx0LOxl3JwQsPw/90s.jpg
hoffeld-jeffrey-and-company-new-york,Hoffeld Jeffrey & Company,Art Galleries,,,-1,-1,740 W End Ave,Manhattan Valley,10026,10025,40.7953469,-73.972636,(212) 662-7266,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
alan-klotz-gallery-new-york,Alan Klotz Gallery,Art Galleries,,,-1,-1,740 West End Ave,Manhattan Valley,10026,10025,40.7953417,-73.972636,(212) 741-4764,https://s3-media4.fl.yelpcdn.com/bphoto/5KhNCX9TciINP_Wb7L2Wow/90s.jpg
cvs-pharmacy-new-york-5,CVS Pharmacy,Drugstores,Moderate,$$,2,33,743 Amsterdam Ave,Manhattan Valley,10026,10025,40.794259000000004,-73.969864,(212) 280-0582,https://s3-media3.fl.yelpcdn.com/bphoto/eTNKJgreUqRvROZiy-gaqg/90s.jpg
cvs-pharmacy-new-york-52,CVS Pharmacy,Drugstores,Moderate,$$,3,26,2495 Broadway,Upper West Side,10026,10025,40.7927,-73.9736,(212) 787-2194,https://s3-media3.fl.yelpcdn.com/bphoto/iXsYceEpoJEnY8UBbDpSVQ/90s.jpg
columbus-circle-holiday-market-new-york,Columbus Circle Holiday Market,Shopping Centers,Moderate,$$,3,47,Columbus Cir,,10025,10025,40.7681348395675,-73.98147225379941,(212) 529-9262,https://s3-media1.fl.yelpcdn.com/bphoto/46v8X9mp7y0jI3G9Oh9N_w/90s.jpg
